inclusive	56	65	Easter occurs on a Sunday between March 22 and April 25 inclusive.
the	41	44	They were also put out of the city gates the to die of hunger or being eaten by wolves.
located	6	13	It is located in the south of Peloponnese peninsula.
located	6	13	It is located in the east of Pyrgos.
located	7	14	It was located in Elis, which is now called Ilia; and is in the east of the city Pyrgos.
very	38	42	The winners of the Olympic games were very important people.
located	10	17	Pyrgos is located in the west of Peloponnese peninsula.
located	6	13	It is located in the south of Patras and in the north of Kalamata.
was	32	35	In the year 1204, the crusaders was conquered Thessaloniki.
located	6	13	It is located in the region of Macedonia in north Greece.
the	26	29	The capital of Arcadia is the Tripoli.
the	26	29	The capital of Laconia is the Sparta.
the	61	64	Attica has five mountains with an elevation over 1000 meter, the Parnitha (the highest of all), Penteli, Hymettus and Pateras and Kithairon.
located	20	27	Geography Attica is located in the south of Greece.
located	6	13	It is located in the east of Boeotia and Attica prefectures.
located	33	40	Grevena is a small city which is located in the west of Macedonia.
inhabitants	25	36	Its population is 24,725 inhabitants.
located	11	18	Trikala is located in the center of Greece in the Thessaly periphery.
located	6	13	It is located in the northeastern Aegean Sea.
located	6	13	It is located in the east of Aegean sea.
the	25	28	The capital of Serres is the Serres.
located	6	13	It is located in the north of Greece, in the region of Macedonia.
located	6	13	It is located in the west of Crete.
the	26	29	The capital of Biltine is the Biltine.
the	24	27	The capital of Guéra is the Mongo.
the	34	37	The capital of Logone Oriental is the Doba.
the	29	32	The capital of Mayo-Kébbi is the Bongor.
the	26	29	The capital of Ouaddaï is the Abéché.
the	26	29	The capital of Salamat is the Am Timan.
the	27	30	The capital of Tandjilé is the Laï.
magazine	8	16	Playboy magazine is a magazine mostly for men.
of	77	79	The magazine previously included nude women, but it was announced in October of 2015 that Playboy would no longer feature nude women in the magazine.
jumping	6	13	Pearl jumping Harbor is a naval base in the U.S. state of Hawaii, on the island of Oahu.
also	21	25	The number of people also was rising, with about 250,000 living in Amsterdam in 1850, and more than 500,000 in 1900.
also	3	7	He also played Francis Muldoon, Car 54, Where Are You?
pritty	34	40	Marijuana is the dried leaves and pritty flowers of the cannabis plant.
strange	43	50	They may also hear strange sounds, or have strange visions or thoughts called hallucination.
located	79	86	File:locationComoros.png Comoros The Union of Comoros is a small island nation located in the Indian Ocean between Madagascar and mainland Africa.
sustaining	21	31	Oats are a source of sustaining energy.
located	15	22	The country is located near the equator.
found	29	34	Its capital is South Tarawa, found on the Tarawa atoll.
only	45	49	A person's sexual orientation can range from only heterosexual to only homosexual, but it can also fall somewhere in between.
only	61	65	A person's sexual orientation can range from heterosexual to only homosexual, but it can also fall somewhere in between.
also	8	12	This is also incorrect.
located	52	59	The headquarters for the Barbados Defence Force are located in the St. Ann's Fort area at The Garrison, Saint Michael.
today	4	9	bb  today                   Barbados is an island country in the Atlantic Ocean.
are	63	66	jpgFields of crops, growing in England Crops are living plants are grown by farmer.
sarcastically	15	28	They are often sarcastically referred to as "wage-slaves."
the	43	46	He says that he went to what is now Italy, the Ukraine, Egypt, and Sicily.
before	11	17	During his before life, Herodotus probably told his stories in front of large numbers of people in Greek cities.
the	10	13	Hamlet in the movies  There have been many movies made of the play.
over	43	47	Bias means unfairly favoring one viewpoint over another.
things	28	34	Bias also means mistakes in things measurements.
funny	77	82	Bias in an article or editorial would show one point of view, using selected funny facts and quotes to support that point of view.
also	47	51	Because horses are strong, cavalry members can also wear more armour than infantry and carry heavier weapons.
only	51	55	He was selected by the Whigs to be their candidate only because he was a famous general.
dying	51	56	Caution and professional assistance is recommended dying whenever dry ice is in use.
ewan	5	9	This ewan would cause the human host to be infected by the bubonic plague.
thee	78	82	Doctors' reactions The medical knowledge of the time was based on Hippocrates'thee  theory.
prom	16	20	The Black Death prom was a pandemic (an epidemic spreading over a large area) that killed millions of people.
they	32	36	People were in pain and victims they died a horrible death.
people	30	36	Almost one out of every three people in Europe died from the disease, so about 25 millioisease started in Asia.
between	27	34	Impact  The disease killed between around a third of Europe's population, with variation between areas.
located	13	20	Liverpool is located on the eastern side of the River Mersey.
very	56	60	Sometimes their taxes had to be paid in wheat, which is very difficult to grow.
from	31	35	The heat gets added to the air from outside.
good	32	36	Public Transport  Vilnius has a good public transport system.
widely	23	29	Uses  Edible fungi are widely used as human food.
means	21	26	Symbiosis  Symbiosis means living together.
has	54	57	namechan2003 Especially in the last few years, Mugabe has ruled his country in the style of a dictator.
quote	7	12	Music  quote   "Notes actually do mean something.
has	20	23	Personal life Fonda has appeared many times on talk show, discussing his life and times, including his family life.
the	101	104	Tostig and Harald Hardraada are killed October 14 - At the Battle of Hastings William the Conqueror (the Duke of Normandy) defeats Harold.
his	19	22	He wrote his first his book in Russian, and after he became very popular, he wrote in English.
located	62	69	nameoxt However the headquarters of the MG Car Club are still located in the town.
now	9	12	Usually, now a white dove with an olive branch in its mouth means peace and love.
necessarily	11	22	He was not necessarily the best student though he was good at math.
located	6	13	It is located in the North West.
cream	14	19	There are ice cream flavors that are very similar, such as French vanilla, vanilla bean, dark chocolate, chocolate chip, and strawberry cheesecake.
nice	31	35	People started to make lots of nice recipes for ice cream.
ily	20	23	A smith is a person ily who works in any metal.
ttyl	55	59	Iron is also a gray color if you shine it, but usually ttyl its surface is covered with a black oxide, which is a kind of rust.
any	33	36	A smith is a person who works in any metal.
only	19	23	A blacksmith works only with iron and steel.
at	101	103	January 31 – 433 Eros, the second-largest Near Earth Object on record (size 13×13×33km) passes Earth at.
the	12	15	Superman is the perhaps the first modern superhero character.
real	57	61	Superman is really from a planet called Krypton, and his real name was Kal-El.
heroic	68	74	File:Superman-Logo.jpgSuperman Logo Superman is a famous comic book heroic character.
himself	14	21	He was Jewish himself.
the	76	79	Superman is one of the most popular superheroes, he is in the DC Comics and the one of the main characters in the DC Universe.
the	56	59	Inverse Operations  Addition has one inverse operation: the subtraction.
the	48	51	Also, multiplication has one inverse operation: the division.
